transaction_id,user_id,transaction_amount,transaction_type,timestamp,account_balance,device_type,location,merchant_category,ip_address_flag,previous_fraudulent_activity,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,transaction_distance,authentication_method,risk_score,is_weekend,fraud_label
TXN_41064,USER_9289,30.71,Bank Transfer,2023-03-06 04:25:00,77435.14,Mobile,London,Clothing,0,0,5,13.16,2,Discover,68,1224.06,Password,0.353,0,0
TXN_3722,USER_5988,56.84,Online,2023-08-09 07:33:00,97367.47,Laptop,Adelaide,Travel,0,0,4,358.19,2,Amex,29,3268.3,PIN,0.7106,0,0
TXN_49591,USER_7590,69.97,ATM Withdrawal,2023-04-28 22:38:00,76963.3,Laptop,Sydney,Restaurants,0,0,7,276.85,2,Mastercard,169,2902.08,Biometric,0.1425,1,0
TXN_31237,USER_4287,25.76,ATM Withdrawal,2023-06-15 05:46:00,70796.26,Tablet,Osaka,Travel,0,0,4,494.51,4,Discover,98,4663.13,Biometric,0.8636,0,1
TXN_39558,USER_5914,261.62,Online,2023-01-13 18:51:00,20228.5,Mobile,Chennai,Clothing,0,0,8,193.6,0,Amex,63,1745.27,OTP,0.2524,0,0
TXN_16275,USER_9828,53.79,POS,2023-11-30 07:45:00,26515.34,Laptop,Mumbai,Clothing,0,0,7,480.35,2,Visa,192,3291.18,Biometric,0.9849,0,1
TXN_31874,USER_7069,230.14,ATM Withdrawal,2023-12-07 22:39:00,19660.96,Mobile,Tokyo,Electronics,0,0,4,470.44,3,Discover,24,2008.27,PIN,0.6789,1,0
TXN_11998,USER_9053,176.65,ATM Withdrawal,2023-10-10 18:53:00,87522.05,Mobile,New York,Restaurants,0,0,11,10.45,1,Visa,218,3510.01,Password,0.218,0,0
TXN_46360,USER_2822,3.4,ATM Withdrawal,2023-02-01 14:21:00,8233.1,Mobile,Los Angeles,Travel,1,0,5,270.67,4,Visa,198,4693.65,Biometric,0.8812,0,1
TXN_36470,USER_9132,53.64,POS,2023-08-31 19:44:00,72144.23,Mobile,Mumbai,Groceries,0,0,10,421.65,1,Amex,123,4682.82,PIN,0.489,0,0
TXN_49535,USER_8503,133.89,POS,2023-11-16 08:44:00,32562.74,Tablet,Tokyo,Electronics,0,0,2,302.16,2,Mastercard,158,3365.03,OTP,0.5122,0,0
TXN_12847,USER_5799,226.51,Bank Transfer,2023-10-11 03:37:00,28357.43,Tablet,Kyoto,Clothing,0,0,14,199.22,4,Visa,186,404.08,Password,0.1821,1,1
TXN_27811,USER_4584,111.58,Bank Transfer,2023-02-14 20:08:00,79927.07,Tablet,Delhi,Restaurants,0,1,12,296.23,1,Mastercard,23,4984.29,PIN,0.0547,0,0
TXN_6665,USER_8830,0.44,ATM Withdrawal,2023-03-06 22:22:00,24018.92,Laptop,Osaka,Groceries,0,0,14,65.39,4,Mastercard,218,2699.03,Biometric,0.9772,0,1
TXN_46773,USER_7902,56.75,ATM Withdrawal,2023-04-09 12:39:00,33662.15,Laptop,New York,Groceries,0,0,10,418.88,1,Discover,175,2342.62,OTP,0.9511,1,1
TXN_6159,USER_1501,0.04,POS,2023-01-18 12:48:00,70851.58,Laptop,Sydney,Travel,0,0,7,191.54,1,Discover,223,4892.99,Biometric,0.5706,1,0
TXN_32316,USER_2072,27.16,Online,2023-07-09 15:31:00,24601.34,Laptop,Osaka,Groceries,0,0,12,169.24,2,Discover,208,3019.77,PIN,0.1954,0,0
TXN_22774,USER_1173,59.98,Bank Transfer,2023-11-22 08:51:00,11948.12,Tablet,Mumbai,Restaurants,0,0,8,114.28,3,Mastercard,132,4995.78,OTP,0.9885,0,1
TXN_40913,USER_1821,23.66,POS,2023-02-02 19:26:00,66521.65,Tablet,Birmingham,Groceries,0,0,4,278.28,4,Visa,217,2314.94,Password,0.9548,0,1
TXN_49205,USER_8176,9.14,Online,2023-06-13 02:14:00,59090.92,Mobile,Chennai,Clothing,0,0,9,424.85,3,Amex,190,2497.38,OTP,0.2574,0,0
TXN_5727,USER_8448,45.29,Online,2023-03-01 06:55:00,95218.55,Tablet,Chicago,Restaurants,0,0,5,376.72,2,Mastercard,182,1179.57,Biometric,0.0691,1,0
TXN_7994,USER_1432,52.08,Online,2023-04-30 02:21:00,26659.18,Mobile,Mumbai,Electronics,0,0,13,496.16,1,Visa,88,1045.6,Biometric,0.4983,0,0
TXN_22402,USER_3951,15.38,Online,2023-01-10 03:53:00,82718.73,Tablet,Sydney,Clothing,0,0,6,386.37,0,Amex,152,687.08,OTP,0.5506,1,0
TXN_17932,USER_8321,147.0,Bank Transfer,2023-06-04 22:58:00,44719.43,Mobile,New York,Restaurants,0,0,4,36.41,3,Visa,239,336.7,OTP,0.1165,1,0
TXN_20386,USER_4319,2.69,Bank Transfer,2023-07-17 22:35:00,12255.19,Laptop,New York,Groceries,0,0,7,119.41,3,Visa,64,2681.63,OTP,0.1962,1,0
TXN_30491,USER_9008,48.78,POS,2023-10-04 00:09:00,21730.34,Tablet,Osaka,Travel,0,0,13,47.9,2,Mastercard,194,2512.08,Password,0.5051,1,0
TXN_43840,USER_7338,172.8,POS,2023-08-11 08:26:00,67497.95,Mobile,Sapporo,Clothing,0,0,4,119.44,0,Visa,114,1549.77,Biometric,0.5027,0,0
TXN_45660,USER_3381,10.25,Bank Transfer,2023-08-21 17:42:00,57435.77,Tablet,London,Restaurants,0,0,7,54.62,4,Amex,104,1687.31,Biometric,0.2843,0,1
TXN_13419,USER_9414,89.23,Online,2023-12-14 19:42:00,96580.06,Mobile,Sydney,Clothing,0,0,4,425.89,0,Amex,41,621.42,Biometric,0.2178,0,0
TXN_16565,USER_4846,306.48,POS,2023-11-20 00:24:00,81681.59,Mobile,London,Restaurants,0,0,8,250.72,0,Amex,13,4706.63,PIN,0.3966,0,0
TXN_22012,USER_3753,62.56,Bank Transfer,2023-02-22 00:20:00,7557.26,Mobile,Adelaide,Clothing,0,0,6,340.83,4,Amex,117,3617.96,OTP,0.6736,0,1
TXN_25004,USER_8758,26.19,Bank Transfer,2023-07-16 01:56:00,62686.22,Tablet,Liverpool,Electronics,0,0,13,77.75,3,Visa,125,2610.87,Biometric,0.0946,0,0
TXN_24135,USER_7249,94.43,POS,2023-02-10 16:12:00,42430.73,Laptop,Melbourne,Electronics,0,0,10,110.16,0,Amex,75,2315.57,Password,0.5298,0,0
TXN_33152,USER_6940,112.36,Online,2023-08-12 17:24:00,51346.03,Laptop,Chennai,Clothing,0,0,4,14.92,3,Discover,198,2105.92,PIN,0.2419,0,0
TXN_15551,USER_2210,18.24,POS,2023-08-21 00:38:00,53083.18,Mobile,New York,Groceries,0,0,2,96.91,3,Visa,115,731.48,Biometric,0.5197,1,0
TXN_30298,USER_8958,25.48,ATM Withdrawal,2023-01-20 16:17:00,61663.63,Laptop,Hyderabad,Groceries,0,0,10,485.39,1,Visa,59,4623.51,Biometric,0.7544,0,0
TXN_31826,USER_1463,62.47,POS,2023-08-12 12:55:00,60252.55,Laptop,Tokyo,Groceries,0,0,11,276.3,4,Mastercard,30,2879.27,Password,0.1128,0,1
TXN_4582,USER_8531,142.37,Bank Transfer,2023-11-22 21:35:00,52308.79,Mobile,Bangalore,Electronics,0,0,6,461.16,0,Amex,156,2386.77,OTP,0.0558,0,0
TXN_21206,USER_3823,27.58,Online,2023-03-31 08:47:00,23492.43,Tablet,Tokyo,Electronics,0,0,1,36.26,4,Mastercard,130,2364.8,PIN,0.3982,0,1
TXN_49728,USER_6802,27.7,POS,2023-10-10 06:22:00,79781.43,Laptop,New York,Electronics,0,0,4,88.55,0,Discover,137,1077.84,Password,0.3357,0,0
TXN_13722,USER_9098,69.51,Bank Transfer,2023-12-07 12:28:00,87941.75,Tablet,Sydney,Groceries,0,1,8,412.24,4,Amex,209,3729.78,Biometric,0.0375,1,1
TXN_16987,USER_6735,187.88,Online,2023-05-18 19:01:00,83190.04,Tablet,Liverpool,Groceries,0,0,9,486.15,2,Amex,80,4260.67,Password,0.799,0,0
TXN_42713,USER_4805,103.57,Bank Transfer,2023-05-02 10:09:00,8909.6,Laptop,Mumbai,Groceries,0,0,2,303.94,2,Visa,5,466.47,OTP,0.5227,0,0
TXN_41310,USER_6613,116.22,Bank Transfer,2023-02-15 18:51:00,37511.42,Mobile,Los Angeles,Restaurants,0,0,5,241.55,4,Amex,70,3550.26,PIN,0.7249,0,1
TXN_31585,USER_9075,64.26,POS,2023-12-07 23:47:00,67042.35,Tablet,London,Clothing,0,0,12,335.55,4,Visa,140,2853.65,OTP,0.2359,0,1
TXN_17814,USER_3028,6.06,POS,2023-05-20 19:21:00,4734.39,Tablet,Hyderabad,Groceries,0,1,9,274.21,2,Discover,211,4654.95,Password,0.9792,0,1
TXN_33671,USER_5385,53.35,Bank Transfer,2023-08-11 17:20:00,50141.57,Laptop,Leeds,Groceries,0,0,10,116.78,0,Visa,22,3064.5,OTP,0.6107,0,0
TXN_13492,USER_6990,105.82,Online,2023-08-11 11:25:00,9843.68,Tablet,Osaka,Clothing,0,0,12,370.19,4,Discover,34,3947.02,Password,0.8033,0,1
TXN_40777,USER_6980,19.15,Online,2023-03-06 23:19:00,47802.64,Tablet,Liverpool,Travel,0,0,6,320.83,0,Visa,72,1686.61,Password,0.9103,0,1
TXN_44493,USER_2917,297.61,POS,2023-03-27 15:28:00,42086.79,Mobile,Houston,Groceries,0,0,11,411.47,4,Visa,134,10.79,Password,0.6181,1,1
TXN_11529,USER_8590,118.17,Online,2023-07-30 17:55:00,3326.31,Tablet,New York,Clothing,0,0,11,482.17,3,Visa,47,563.19,Biometric,0.8919,0,1
TXN_21665,USER_2659,25.09,Bank Transfer,2023-11-19 19:02:00,96947.26,Mobile,Osaka,Electronics,0,0,4,114.71,0,Discover,218,700.41,Biometric,0.858,1,1
TXN_38467,USER_1330,340.21,Bank Transfer,2023-06-20 09:12:00,84051.62,Mobile,Houston,Travel,0,1,9,175.27,2,Visa,28,2929.48,OTP,0.3046,0,0
TXN_35548,USER_2034,331.78,Online,2023-08-28 21:52:00,88531.02,Mobile,New York,Electronics,0,0,14,92.55,4,Discover,169,2240.06,PIN,0.4004,0,1
TXN_12334,USER_4358,1.77,ATM Withdrawal,2023-06-29 06:16:00,4606.17,Laptop,London,Restaurants,0,0,2,87.17,2,Visa,191,2577.62,Password,0.915,0,1
TXN_7736,USER_8522,326.74,POS,2023-09-24 12:39:00,47777.78,Tablet,Kyoto,Travel,0,0,14,92.73,0,Mastercard,174,4018.63,OTP,0.1936,1,0
TXN_953,USER_9666,158.93,Bank Transfer,2023-10-10 01:22:00,18821.14,Mobile,Sydney,Restaurants,0,0,14,389.99,4,Visa,41,2879.63,PIN,0.9723,0,1
TXN_35002,USER_8001,40.16,Online,2023-03-03 12:52:00,5827.58,Mobile,Chicago,Restaurants,0,0,9,365.86,0,Visa,39,3074.42,PIN,0.5055,0,0
TXN_45604,USER_3833,157.65,Bank Transfer,2023-12-27 14:49:00,75105.33,Laptop,New York,Electronics,0,0,10,362.04,2,Amex,127,4754.32,OTP,0.3657,0,0
TXN_32985,USER_6893,318.54,POS,2023-07-13 06:26:00,8026.93,Laptop,San Francisco,Clothing,0,0,5,53.54,4,Visa,237,952.18,Biometric,0.4659,1,1
TXN_27641,USER_7528,0.44,ATM Withdrawal,2023-03-15 14:46:00,15237.51,Laptop,Mumbai,Clothing,0,0,11,90.42,2,Discover,65,321.05,PIN,0.3686,0,0
TXN_8514,USER_2212,0.51,Online,2023-08-17 18:30:00,74081.52,Laptop,New York,Restaurants,0,1,4,306.87,0,Amex,88,3128.97,PIN,0.1716,0,0
TXN_4245,USER_4575,117.8,Online,2023-01-05 07:49:00,62633.53,Tablet,Houston,Electronics,0,0,9,139.06,2,Mastercard,140,855.14,PIN,0.0127,0,0
TXN_38938,USER_4140,195.01,Online,2023-04-17 20:01:00,81083.14,Tablet,Liverpool,Groceries,0,0,14,405.03,1,Amex,55,2830.1,PIN,0.997,1,1
TXN_31194,USER_5220,204.49,Online,2023-04-26 10:50:00,81231.54,Mobile,London,Restaurants,0,0,5,176.63,2,Mastercard,33,2194.95,Password,0.2079,0,0
TXN_41804,USER_9466,25.73,POS,2023-06-26 11:44:00,71795.94,Mobile,San Francisco,Travel,0,0,1,167.55,1,Discover,56,1236.95,PIN,0.6634,0,0
TXN_33788,USER_7504,120.81,ATM Withdrawal,2023-10-12 17:25:00,61938.8,Laptop,Osaka,Groceries,0,0,12,378.39,3,Discover,92,237.09,Biometric,0.5451,0,0
TXN_46036,USER_9329,226.9,ATM Withdrawal,2023-10-29 03:40:00,76159.46,Mobile,Mumbai,Clothing,0,0,4,342.22,1,Discover,39,4771.42,PIN,0.8307,0,0
TXN_27200,USER_9127,51.67,ATM Withdrawal,2023-11-21 17:57:00,35944.33,Mobile,Leeds,Groceries,0,0,5,257.61,0,Discover,208,880.79,Password,0.3953,0,0
TXN_12452,USER_8707,47.81,POS,2023-09-24 16:39:00,88330.51,Tablet,Perth,Electronics,0,0,4,427.79,2,Amex,125,1866.32,Biometric,0.2095,1,0
TXN_27303,USER_3545,52.9,Online,2023-11-25 11:03:00,1332.77,Laptop,Perth,Restaurants,0,0,7,29.32,3,Amex,126,751.33,Biometric,0.5406,0,0
TXN_19544,USER_6512,55.61,POS,2023-10-15 20:37:00,28994.83,Laptop,Manchester,Groceries,0,0,2,362.54,1,Visa,15,1453.57,PIN,0.7761,0,0
TXN_45418,USER_3396,96.65,ATM Withdrawal,2023-04-10 04:01:00,73765.12,Mobile,Tokyo,Clothing,0,0,8,397.44,3,Mastercard,104,3628.73,OTP,0.0462,0,0
TXN_49576,USER_8832,109.19,Bank Transfer,2023-07-28 05:45:00,46988.21,Tablet,New York,Electronics,0,1,6,354.12,2,Visa,158,4210.4,OTP,0.8102,0,0
TXN_29517,USER_6772,307.8,Bank Transfer,2023-08-16 17:20:00,70957.57,Laptop,Tokyo,Clothing,1,0,2,44.93,3,Discover,190,4457.78,OTP,0.6484,1,0
TXN_6756,USER_1294,120.3,Bank Transfer,2023-08-29 20:44:00,47523.07,Laptop,Mumbai,Restaurants,0,0,8,79.77,3,Amex,220,105.14,Biometric,0.3131,0,0
TXN_36184,USER_9344,75.52,Online,2023-11-21 02:15:00,78105.66,Mobile,San Francisco,Restaurants,0,0,4,45.27,0,Mastercard,3,211.43,PIN,0.3667,0,0
TXN_48992,USER_2350,6.04,POS,2023-04-18 10:15:00,97936.39,Laptop,Sydney,Groceries,0,0,8,62.6,2,Discover,202,2365.46,Password,0.5446,0,0
TXN_32635,USER_6170,150.47,POS,2023-03-20 04:30:00,80234.74,Tablet,Bangalore,Restaurants,0,1,11,445.22,3,Amex,120,3586.24,OTP,0.4802,0,0
TXN_28456,USER_5581,15.12,POS,2023-09-18 13:03:00,70230.24,Mobile,Sapporo,Groceries,0,1,10,228.05,2,Discover,1,3629.38,Biometric,0.0953,0,0
TXN_16319,USER_1055,171.12,POS,2023-02-28 07:54:00,18693.83,Laptop,Delhi,Electronics,0,0,7,324.33,3,Visa,62,2662.07,PIN,0.8501,1,1
TXN_22013,USER_8328,101.56,POS,2023-08-28 21:22:00,49818.28,Laptop,San Francisco,Restaurants,0,0,4,158.91,0,Visa,143,4368.73,Biometric,0.3619,1,0
TXN_49866,USER_1223,449.17,Online,2023-02-27 04:58:00,62491.88,Laptop,New York,Travel,0,0,11,78.58,1,Visa,41,1126.66,PIN,0.5221,0,0
TXN_26826,USER_7153,39.87,POS,2023-07-29 17:57:00,32531.72,Laptop,Sydney,Electronics,0,0,2,317.08,0,Amex,158,3338.6,Biometric,0.0222,0,0
TXN_8682,USER_7030,92.9,POS,2023-03-11 10:59:00,54579.21,Mobile,Hyderabad,Groceries,0,0,4,144.44,2,Visa,221,4288.86,Biometric,0.5349,1,0
TXN_44573,USER_7681,277.9,Online,2023-04-23 02:07:00,16539.45,Mobile,Brisbane,Electronics,0,0,12,32.82,0,Amex,102,3090.17,Biometric,0.5312,0,0
TXN_20161,USER_1016,95.1,Online,2023-11-23 15:49:00,73033.31,Mobile,Houston,Travel,0,0,9,280.64,1,Amex,128,4764.72,Password,0.3037,0,0
TXN_23619,USER_3297,79.4,Bank Transfer,2023-07-31 12:10:00,61215.99,Laptop,Melbourne,Clothing,0,0,7,172.17,0,Discover,74,1423.46,Biometric,0.9199,1,1
TXN_20984,USER_1078,55.64,Bank Transfer,2023-11-15 18:14:00,10196.37,Laptop,Brisbane,Electronics,0,0,11,430.39,2,Mastercard,228,4432.79,Password,0.5268,0,0
TXN_28894,USER_2620,72.69,ATM Withdrawal,2023-07-30 20:44:00,26003.81,Mobile,Yokohama,Restaurants,0,1,1,422.11,4,Mastercard,141,4401.79,PIN,0.1458,0,1
TXN_30600,USER_5616,75.36,Bank Transfer,2023-01-29 05:15:00,74814.22,Mobile,Chicago,Restaurants,0,0,6,141.49,1,Visa,109,3496.72,OTP,0.8488,0,0
TXN_36038,USER_5038,51.97,Online,2023-12-15 17:27:00,7095.47,Tablet,Adelaide,Clothing,0,0,4,387.13,1,Mastercard,83,4734.65,PIN,0.2013,0,0
TXN_8517,USER_4659,282.11,Online,2023-05-30 18:26:00,17826.39,Laptop,Chicago,Clothing,0,0,3,296.51,2,Visa,83,1687.04,PIN,0.9409,0,1
TXN_19029,USER_7335,273.8,Bank Transfer,2023-09-19 09:37:00,81669.06,Laptop,Melbourne,Electronics,0,0,7,209.59,2,Amex,51,4010.66,PIN,0.4802,0,0
TXN_38891,USER_6158,347.72,ATM Withdrawal,2023-12-08 01:28:00,62530.67,Tablet,San Francisco,Groceries,0,0,12,381.05,1,Visa,183,2087.98,OTP,0.2291,0,0
TXN_8383,USER_6052,59.55,Online,2023-07-15 03:25:00,16368.31,Tablet,Hyderabad,Electronics,0,0,2,172.94,0,Visa,90,1699.78,Biometric,0.8173,1,0
TXN_3989,USER_8446,44.45,Online,2023-06-26 18:08:00,19932.34,Laptop,New York,Travel,0,1,8,55.1,1,Visa,5,1372.98,Biometric,0.8881,1,1
TXN_35038,USER_3378,269.65,POS,2023-10-26 07:09:00,68104.04,Laptop,Osaka,Travel,0,1,9,192.8,4,Visa,9,916.1,Biometric,0.2104,0,1
TXN_19838,USER_8243,3.88,POS,2023-12-29 14:53:00,44829.9,Mobile,Hyderabad,Travel,0,0,11,421.4,1,Discover,43,1417.49,OTP,0.4439,0,0
TXN_36904,USER_7174,0.11,Bank Transfer,2023-07-09 01:47:00,98688.53,Tablet,Bangalore,Groceries,0,0,1,283.83,2,Mastercard,210,2198.17,Password,0.5821,1,0
TXN_48774,USER_7842,55.12,Online,2023-11-27 10:38:00,51807.34,Laptop,New York,Groceries,0,0,14,22.17,3,Visa,46,689.63,Password,0.4183,1,0
TXN_21242,USER_5424,10.16,Online,2023-10-22 04:40:00,87975.1,Mobile,Los Angeles,Restaurants,0,0,4,258.25,0,Visa,193,546.98,Password,0.5338,0,0
TXN_31074,USER_2596,110.6,POS,2023-08-06 04:01:00,17409.14,Mobile,Sapporo,Restaurants,0,0,2,197.55,4,Mastercard,236,4046.0,OTP,0.2084,0,1
TXN_28756,USER_9611,154.45,Bank Transfer,2023-06-30 14:38:00,13240.95,Laptop,Yokohama,Clothing,0,1,1,73.21,4,Mastercard,224,1752.88,OTP,0.9864,1,1
TXN_8313,USER_7780,42.69,Online,2023-04-19 05:53:00,88424.55,Laptop,Leeds,Restaurants,0,0,6,166.84,2,Mastercard,77,560.07,Password,0.4984,1,0
TXN_4326,USER_6450,79.82,Bank Transfer,2023-11-08 22:11:00,14750.41,Tablet,Chennai,Groceries,0,0,12,137.0,3,Discover,49,23.04,Password,0.4545,0,0
TXN_1789,USER_8426,66.85,Online,2023-08-22 13:59:00,47400.3,Laptop,Yokohama,Groceries,0,0,5,281.1,0,Amex,38,3854.87,Biometric,0.3944,0,0
TXN_37757,USER_6039,37.4,ATM Withdrawal,2023-05-13 06:28:00,35452.01,Mobile,Mumbai,Travel,0,0,14,60.59,3,Mastercard,105,728.88,Password,0.5098,0,0
TXN_42738,USER_8723,131.5,ATM Withdrawal,2023-04-12 16:19:00,41707.7,Tablet,Los Angeles,Clothing,0,0,12,89.6,0,Discover,36,1444.67,PIN,0.9796,0,1
TXN_17575,USER_4648,7.45,Online,2023-08-01 02:13:00,24221.94,Mobile,Hyderabad,Clothing,0,0,9,462.17,3,Mastercard,126,1399.76,Password,0.6299,0,0
TXN_16198,USER_4513,485.13,ATM Withdrawal,2023-11-11 23:34:00,28006.22,Laptop,New York,Groceries,0,0,14,399.61,0,Amex,83,3418.06,Password,0.7137,1,0
TXN_28794,USER_3233,70.2,Bank Transfer,2023-09-20 01:22:00,21854.14,Tablet,Mumbai,Electronics,0,0,4,495.57,1,Mastercard,207,2242.3,PIN,0.5107,1,0
TXN_790,USER_6966,268.19,POS,2023-02-09 21:22:00,55848.25,Laptop,San Francisco,Restaurants,0,0,1,346.98,1,Mastercard,133,2788.42,Password,0.451,0,0
TXN_49323,USER_6842,138.43,Online,2023-11-10 18:09:00,25751.73,Tablet,Brisbane,Clothing,0,0,3,461.64,2,Mastercard,237,1828.76,Biometric,0.2997,0,0
TXN_34360,USER_3034,96.83,Bank Transfer,2023-07-30 14:38:00,76627.11,Laptop,Kyoto,Travel,0,0,8,101.76,1,Visa,115,2216.49,Biometric,0.2901,1,0
TXN_46897,USER_2915,69.78,POS,2023-01-11 03:23:00,41226.6,Laptop,Kyoto,Restaurants,0,0,7,140.93,2,Visa,38,4085.05,PIN,0.5918,1,0
TXN_4598,USER_6162,306.81,POS,2023-05-27 11:29:00,97105.75,Mobile,Sapporo,Electronics,0,1,2,351.55,3,Amex,76,1156.32,Password,0.7906,1,0
TXN_4861,USER_9890,87.28,POS,2023-07-23 17:34:00,66473.11,Laptop,Mumbai,Travel,0,0,6,354.56,0,Amex,105,4690.07,Biometric,0.9304,1,1
TXN_31441,USER_8114,353.56,Bank Transfer,2023-04-30 04:31:00,6774.58,Tablet,Tokyo,Electronics,0,0,13,491.84,0,Mastercard,22,2331.35,OTP,0.5371,0,0
TXN_38136,USER_9059,89.3,ATM Withdrawal,2023-03-26 20:48:00,92077.29,Mobile,Tokyo,Clothing,0,0,6,399.97,4,Visa,120,4129.72,Biometric,0.6987,0,1
TXN_6864,USER_2214,27.35,Bank Transfer,2023-07-02 22:57:00,97586.38,Tablet,Brisbane,Travel,0,1,12,361.31,4,Discover,190,4430.29,OTP,0.4017,0,1
TXN_20094,USER_8914,58.12,Online,2023-07-25 12:18:00,60373.47,Tablet,London,Travel,0,0,11,484.74,1,Mastercard,126,2689.17,Password,0.8092,0,0
TXN_27638,USER_7558,49.2,POS,2023-06-11 15:41:00,14659.31,Laptop,Chennai,Travel,0,0,2,350.4,2,Visa,113,1723.49,PIN,0.7578,0,0
TXN_7738,USER_2232,27.23,Bank Transfer,2023-11-18 00:52:00,30549.48,Laptop,San Francisco,Clothing,0,0,13,232.12,3,Discover,97,386.66,OTP,0.7764,0,0
TXN_28955,USER_2268,388.84,POS,2023-06-22 16:45:00,27341.16,Tablet,Los Angeles,Restaurants,0,0,1,109.53,4,Amex,195,838.18,Biometric,0.7387,1,1
TXN_38275,USER_6525,19.03,Online,2023-12-23 12:43:00,48616.78,Tablet,Brisbane,Restaurants,0,1,9,419.72,2,Discover,78,773.98,Password,0.0065,1,0
TXN_43436,USER_6395,3.78,Bank Transfer,2023-02-08 14:54:00,28540.42,Laptop,Perth,Groceries,0,0,3,18.36,2,Visa,125,83.8,Password,0.4474,0,0
TXN_3508,USER_3594,201.51,POS,2023-08-03 22:35:00,84431.55,Mobile,Sydney,Travel,0,0,3,14.18,1,Visa,113,2635.12,Password,0.9603,1,1
TXN_27636,USER_9539,333.05,POS,2023-08-07 09:07:00,1878.33,Laptop,London,Groceries,0,0,10,477.31,1,Discover,52,1371.83,Password,0.0156,1,0
TXN_47504,USER_9880,398.78,POS,2023-01-10 11:37:00,7312.28,Mobile,Tokyo,Groceries,0,0,7,426.87,4,Mastercard,119,1167.23,Password,0.7395,0,1
TXN_30706,USER_1607,263.8,ATM Withdrawal,2023-08-29 08:10:00,35650.03,Mobile,Tokyo,Travel,0,0,9,336.65,3,Mastercard,100,3468.62,OTP,0.8099,1,0
TXN_9083,USER_2715,197.01,Bank Transfer,2023-01-05 13:28:00,81365.69,Laptop,Sydney,Restaurants,0,0,7,151.6,2,Discover,55,1012.86,OTP,0.5834,0,0
TXN_4464,USER_8845,19.45,ATM Withdrawal,2023-02-19 20:55:00,30411.37,Laptop,Delhi,Travel,0,0,4,414.71,1,Visa,144,3958.95,OTP,0.7957,0,0
TXN_39659,USER_6397,84.7,Online,2023-05-20 13:13:00,98309.72,Mobile,Perth,Electronics,1,0,5,111.68,4,Amex,88,85.76,OTP,0.271,1,1
TXN_34258,USER_6486,19.82,POS,2023-04-07 10:24:00,10201.35,Tablet,Birmingham,Electronics,0,0,10,353.7,0,Amex,55,3558.49,PIN,0.7988,0,0
TXN_47901,USER_1350,3.41,Bank Transfer,2023-12-05 08:03:00,18845.84,Tablet,Melbourne,Groceries,0,0,13,130.09,0,Mastercard,131,2234.09,OTP,0.8621,1,1
TXN_19092,USER_7602,144.67,Bank Transfer,2023-06-20 14:20:00,6937.46,Tablet,Sapporo,Electronics,0,0,13,387.87,3,Discover,90,4708.48,OTP,0.9821,0,1
TXN_41541,USER_4594,60.87,ATM Withdrawal,2023-08-26 17:12:00,51702.87,Tablet,Delhi,Travel,0,0,7,251.26,1,Mastercard,205,2825.44,Biometric,0.9083,0,1
TXN_48165,USER_8136,21.81,POS,2023-10-22 13:04:00,72318.62,Mobile,Hyderabad,Electronics,0,0,3,33.85,3,Amex,179,359.55,Biometric,0.8247,1,0
TXN_49088,USER_8796,369.95,Online,2023-11-28 17:16:00,41477.38,Laptop,Bangalore,Clothing,0,0,5,175.82,3,Amex,233,4077.49,Biometric,0.2785,1,0
TXN_4361,USER_3851,117.72,ATM Withdrawal,2023-03-01 16:29:00,14771.34,Tablet,London,Electronics,0,0,6,267.87,0,Mastercard,128,2189.54,PIN,0.0653,0,0
TXN_32994,USER_8269,26.67,ATM Withdrawal,2023-06-08 07:19:00,74063.4,Mobile,Liverpool,Electronics,0,0,10,64.28,0,Amex,171,2357.11,OTP,0.9424,0,1
TXN_47084,USER_6025,269.85,Bank Transfer,2023-11-15 21:57:00,28004.1,Mobile,Chicago,Groceries,0,0,9,130.23,2,Mastercard,234,2608.75,PIN,0.1722,0,0
TXN_5493,USER_9167,7.06,Bank Transfer,2023-04-23 23:34:00,32639.12,Mobile,Chennai,Electronics,1,0,5,89.05,4,Mastercard,191,2719.24,PIN,0.389,0,1
TXN_4914,USER_8257,233.37,POS,2023-03-27 02:02:00,68906.28,Laptop,Osaka,Clothing,0,0,8,308.49,1,Mastercard,102,667.04,PIN,0.2938,0,0
TXN_45387,USER_3674,62.77,Online,2023-10-04 12:52:00,2323.88,Tablet,New York,Restaurants,0,0,4,237.58,4,Mastercard,107,3045.01,OTP,0.2063,1,1
TXN_46466,USER_9444,12.89,POS,2023-08-23 02:15:00,83600.12,Laptop,Chennai,Electronics,0,0,8,476.58,3,Discover,33,3770.74,Password,0.1839,1,0
TXN_25165,USER_2572,192.24,Online,2023-10-21 20:49:00,60996.15,Mobile,Leeds,Groceries,0,0,13,123.85,0,Amex,159,4394.55,Biometric,0.708,1,0
TXN_21783,USER_6256,109.9,Bank Transfer,2023-09-27 20:51:00,73365.48,Mobile,Tokyo,Clothing,1,0,5,145.64,3,Mastercard,53,4727.07,OTP,0.9093,0,1
TXN_28956,USER_5744,49.64,ATM Withdrawal,2023-09-17 16:53:00,88823.96,Mobile,Perth,Travel,0,0,4,341.92,4,Visa,95,4103.47,Password,0.2272,0,1
